Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee
19,Sat,1/4/2020,21:00 (20:00),Espanyol,2@2,Barcelona,"33,562",RCDE Stadium,Carlos del Cerro
19,Sun,1/5/2020,12:00 (11:00),Granada,1@0,Mallorca,"16,395",Estadio Nuevo Los Cármenes,César Soto
19,Sun,1/5/2020,14:00 (13:00),Real Sociedad,1@2,Villarreal,"31,538",Estadio Municipal de Anoeta,José Sánchez
19,Sun,1/5/2020,16:00 (15:00),Alavés,1@1,Betis,"17,689",Estadio de Mendizorroza,Antonio Matéu Lahoz
19,Sun,1/5/2020,21:00 (20:00),Celta Vigo,1@1,Osasuna,"11,932",Estadio de Balaídos,Guillermo Cuadra
20,Fri,1/17/2020,21:00 (20:00),Leganés,0@3,Getafe,"11,450",Estadio Municipal de Butarque,Javier Estrada
20,Sat,1/18/2020,13:00 (12:00),Levante,0@1,Alavés,"16,848",Estadio Ciudad de Valencia,Guillermo Cuadra
20,Sat,1/18/2020,16:00 (15:00),Real Madrid,2@1,Sevilla,"72,512",Estadio Santiago Bernabéu,Juan Martínez
20,Sat,1/18/2020,18:30 (17:30),Osasuna,0@0,Valladolid,"15,382",Estadio El Sadar,Alberola Rojas
20,Sat,1/18/2020,21:00 (20:00),Eibar,2@0,Atlético Madrid,"6,429",Estadio Municipal de Ipurúa,Jesús Gil
20,Sun,1/19/2020,12:00 (11:00),Mallorca,4@1,Valencia,"9,856",Iberostar Estadi,Mario Melero
20,Sun,1/19/2020,14:00 (13:00),Betis,3@0,Real Sociedad,"51,171",Estadio Benito Villamarín,Adrián Cordero
20,Sun,1/19/2020,16:00 (15:00),Villarreal,1@2,Espanyol,"12,053",Estadio de la Cerámica,Pablo González
20,Sun,1/19/2020,18:30 (17:30),Athletic Club,1@1,Celta Vigo,"41,348",San Mamés,David Medié
20,Sun,1/19/2020,21:00 (20:00),Barcelona,1@0,Granada,"65,444",Camp Nou,Valentín Pizarro
21,Fri,1/24/2020,21:00 (20:00),Osasuna,2@0,Levante,"14,667",Estadio El Sadar,César Soto
21,Sat,1/25/2020,13:00 (12:00),Espanyol,1@1,Athletic Club,"27,542",RCDE Stadium,José Sánchez
21,Sat,1/25/2020,16:00 (15:00),Valencia,2@0,Barcelona,"45,882",Estadio de Mestalla,Jesús Gil
21,Sat,1/25/2020,18:30 (17:30),Alavés,1@2,Villarreal,"18,153",Estadio de Mendizorroza,José Luis Munuera
21,Sat,1/25/2020,21:00 (20:00),Sevilla,2@0,Granada,"33,533",Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
21,Sun,1/26/2020,12:00 (11:00),Atlético Madrid,0@0,Leganés,"52,767",Estadio Wanda Metropolitano,Antonio Matéu Lahoz
21,Sun,1/26/2020,14:00 (13:00),Celta Vigo,0@0,Eibar,"15,490",Estadio de Balaídos,José González
21,Sun,1/26/2020,16:00 (15:00),Getafe,1@0,Betis,"13,244",Coliseum Alfonso Pérez,Eduardo Prieto
21,Sun,1/26/2020,18:30 (17:30),Real Sociedad,3@0,Mallorca,"29,912",Estadio Municipal de Anoeta,Santiago Jaime
21,Sun,1/26/2020,21:00 (20:00),Valladolid,0@1,Real Madrid,"23,404",Estadio Municipal José Zorrilla,Ricardo de Burgos
22,Sat,2/1/2020,13:00 (12:00),Granada,2@1,Espanyol,"15,226",Estadio Nuevo Los Cármenes,Guillermo Cuadra
22,Sat,2/1/2020,16:00 (15:00),Real Madrid,1@0,Atlético Madrid,"77,223",Estadio Santiago Bernabéu,Javier Estrada
22,Sat,2/1/2020,18:30 (17:30),Mallorca,0@1,Valladolid,"13,891",Iberostar Estadi,David Medié
22,Sat,2/1/2020,21:00 (20:00),Valencia,1@0,Celta Vigo,"39,637",Estadio de Mestalla,Pablo González
22,Sun,2/2/2020,12:00 (11:00),Leganés,2@1,Real Sociedad,"10,842",Estadio Municipal de Butarque,Mario Melero
22,Sun,2/2/2020,14:00 (13:00),Eibar,1@1,Betis,"6,558",Estadio Municipal de Ipurúa,Juan Martínez
22,Sun,2/2/2020,16:00 (15:00),Athletic Club,0@2,Getafe,"40,291",San Mamés,Alberola Rojas
22,Sun,2/2/2020,18:30 (17:30),Sevilla,1@1,Alavés,"36,286",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
22,Sun,2/2/2020,18:30 (17:30),Villarreal,3@1,Osasuna,"17,081",Estadio de la Cerámica,Valentín Pizarro
22,Sun,2/2/2020,21:00 (20:00),Barcelona,2@1,Levante,"60,295",Camp Nou,Adrián Cordero
23,Fri,2/7/2020,21:00 (20:00),Alavés,2@1,Eibar,"17,089",Estadio de Mendizorroza,Eduardo Prieto
23,Sat,2/8/2020,13:00 (12:00),Levante,2@0,Leganés,"17,110",Estadio Ciudad de Valencia,José González
23,Sat,2/8/2020,16:00 (15:00),Getafe,3@0,Valencia,"13,070",Coliseum Alfonso Pérez,Ricardo de Burgos
23,Sat,2/8/2020,18:30 (17:30),Valladolid,1@1,Villarreal,"17,547",Estadio Municipal José Zorrilla,Alejandro Hernández
23,Sat,2/8/2020,21:00 (20:00),Atlético Madrid,1@0,Granada,"54,113",Estadio Wanda Metropolitano,César Soto
23,Sun,2/9/2020,12:00 (11:00),Espanyol,1@0,Mallorca,"32,084",RCDE Stadium,Antonio Matéu Lahoz
23,Sun,2/9/2020,14:00 (13:00),Real Sociedad,2@1,Athletic Club,"36,730",Estadio Municipal de Anoeta,José Luis Munuera
23,Sun,2/9/2020,16:00 (15:00),Osasuna,1@4,Real Madrid,"17,000",Estadio El Sadar,Jesús Gil
23,Sun,2/9/2020,18:30 (17:30),Celta Vigo,2@1,Sevilla,"20,375",Estadio de Balaídos,Santiago Jaime
23,Sun,2/9/2020,21:00 (20:00),Betis,2@3,Barcelona,"54,526",Estadio Benito Villamarín,José Sánchez
24,Fri,2/14/2020,21:00 (20:00),Valencia,2@2,Atlético Madrid,"42,297",Estadio de Mestalla,David Medié
24,Sat,2/15/2020,13:00 (12:00),Mallorca,1@0,Alavés,"12,329",Iberostar Estadi,Valentín Pizarro
24,Sat,2/15/2020,16:00 (15:00),Barcelona,2@1,Getafe,"89,409",Camp Nou,Guillermo Cuadra
24,Sat,2/15/2020,18:30 (17:30),Villarreal,2@1,Levante,"17,269",Estadio de la Cerámica,Mario Melero
24,Sat,2/15/2020,21:00 (20:00),Granada,2@1,Valladolid,"15,782",Estadio Nuevo Los Cármenes,Juan Martínez
24,Sun,2/16/2020,12:00 (11:00),Sevilla,2@2,Espanyol,"35,661",Estadio Ramón Sánchez Pizjuán,Adrián Cordero
24,Sun,2/16/2020,14:00 (13:00),Leganés,0@0,Betis,"11,160",Estadio Municipal de Butarque,Javier Estrada
24,Sun,2/16/2020,18:30 (17:30),Athletic Club,0@1,Osasuna,"44,222",San Mamés,Pablo González
24,Sun,2/16/2020,21:00 (20:00),Real Madrid,2@2,Celta Vigo,"62,477",Estadio Santiago Bernabéu,Alberola Rojas
25,Fri,2/21/2020,21:00 (20:00),Betis,3@3,Mallorca,"47,231",Estadio Benito Villamarín,Jesús Gil
25,Sat,2/22/2020,13:00 (12:00),Celta Vigo,1@0,Leganés,"19,335",Estadio de Balaídos,José Luis Munuera
25,Sat,2/22/2020,16:00 (15:00),Barcelona,5@0,Eibar,"66,970",Camp Nou,César Soto
25,Sat,2/22/2020,18:30 (17:30),Real Sociedad,3@0,Valencia,"31,381",Estadio Municipal de Anoeta,José González
25,Sat,2/22/2020,21:00 (20:00),Levante,1@0,Real Madrid,"23,566",Estadio Ciudad de Valencia,Alejandro Hernández
25,Sun,2/23/2020,12:00 (11:00),Osasuna,0@3,Granada,"14,866",Estadio El Sadar,José Sánchez
25,Sun,2/23/2020,14:00 (13:00),Alavés,2@1,Athletic Club,"19,412",Estadio de Mendizorroza,Antonio Matéu Lahoz
25,Sun,2/23/2020,16:00 (15:00),Valladolid,2@1,Espanyol,"19,645",Estadio Municipal José Zorrilla,Eduardo Prieto
25,Sun,2/23/2020,18:30 (17:30),Getafe,0@3,Sevilla,"13,438",Coliseum Alfonso Pérez,Javier Estrada
25,Sun,2/23/2020,21:00 (20:00),Atlético Madrid,3@1,Villarreal,"54,462",Estadio Wanda Metropolitano,Ricardo de Burgos
26,Fri,2/28/2020,21:00 (20:00),Real Sociedad,1@0,Valladolid,"30,611",Estadio Municipal de Anoeta,Valentín Pizarro
26,Sat,2/29/2020,13:00 (12:00),Eibar,3@0,Levante,"5,920",Estadio Municipal de Ipurúa,Pablo González
26,Sat,2/29/2020,16:00 (15:00),Valencia,2@1,Betis,"37,418",Estadio de Mestalla,Adrián Cordero
26,Sat,2/29/2020,18:30 (17:30),Leganés,1@1,Alavés,"10,043",Estadio Municipal de Butarque,Juan Martínez
26,Sat,2/29/2020,21:00 (20:00),Granada,0@0,Celta Vigo,"15,877",Estadio Nuevo Los Cármenes,Guillermo Cuadra
26,Sun,3/1/2020,12:00 (11:00),Sevilla,3@2,Osasuna,"31,382",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
26,Sun,3/1/2020,14:00 (13:00),Athletic Club,1@0,Villarreal,"36,350",San Mamés,David Medié
26,Sun,3/1/2020,16:00 (15:00),Espanyol,1@1,Atlético Madrid,"30,360",RCDE Stadium,Alberola Rojas
26,Sun,3/1/2020,18:30 (17:30),Mallorca,0@1,Getafe,"14,241",Iberostar Estadi,Mario Melero
26,Sun,3/1/2020,21:00 (20:00),Real Madrid,2@0,Barcelona,"78,357",Estadio Santiago Bernabéu,Antonio Matéu Lahoz
27,Fri,3/6/2020,21:00 (20:00),Alavés,1@1,Valencia,"14,083",Estadio de Mendizorroza,Jesús Gil
27,Sat,3/7/2020,13:00 (12:00),Eibar,1@2,Mallorca,"6,110",Estadio Municipal de Ipurúa,Javier Estrada
27,Sat,3/7/2020,16:00 (15:00),Atlético Madrid,2@2,Sevilla,"60,422",Estadio Wanda Metropolitano,Alejandro Hernández
27,Sat,3/7/2020,18:30 (17:30),Barcelona,1@0,Real Sociedad,"77,035",Camp Nou,Juan Martínez
27,Sat,3/7/2020,21:00 (20:00),Getafe,0@0,Celta Vigo,"11,286",Coliseum Alfonso Pérez,José Sánchez
27,Sun,3/8/2020,12:00 (11:00),Osasuna,1@0,Espanyol,"15,737",Estadio El Sadar,Ricardo de Burgos
27,Sun,3/8/2020,14:00 (13:00),Valladolid,1@4,Athletic Club,"21,632",Estadio Municipal José Zorrilla,José Luis Munuera
27,Sun,3/8/2020,16:00 (15:00),Levante,1@1,Granada,"16,168",Estadio Ciudad de Valencia,Eduardo Prieto
27,Sun,3/8/2020,18:30 (17:30),Villarreal,1@2,Leganés,"16,143",Estadio de la Cerámica,César Soto
27,Sun,3/8/2020,21:00 (20:00),Betis,2@1,Real Madrid,"51,521",Estadio Benito Villamarín,José González
24,Tue,3/10/2020,20:00 (19:00),Eibar,1@2,Real Sociedad,,Estadio Municipal de Ipurúa,David Medié
28,Thu,6/11/2020,22:00 (20:00),Sevilla,2@0,Betis,,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz
28,Fri,6/12/2020,19:30 (17:30),Granada,2@1,Getafe,,Estadio Nuevo Los Cármenes,David Medié
28,Fri,6/12/2020,22:00 (20:00),Valencia,1@1,Levante,,Estadio de Mestalla,Alberola Rojas
28,Sat,6/13/2020,14:00 (12:00),Espanyol,2@0,Alavés,,RCDE Stadium,Pablo González
28,Sat,6/13/2020,17:00 (15:00),Celta Vigo,0@1,Villarreal,,Estadio de Balaídos,Valentín Pizarro
28,Sat,6/13/2020,19:30 (17:30),Leganés,1@2,Valladolid,,Estadio Municipal de Butarque,Mario Melero
28,Sat,6/13/2020,22:00 (20:00),Mallorca,0@4,Barcelona,,Iberostar Estadi,Carlos del Cerro
28,Sun,6/14/2020,14:00 (12:00),Athletic Club,1@1,Atlético Madrid,,San Mamés,José González
28,Sun,6/14/2020,19:30 (17:30),Real Madrid,3@1,Eibar,,Estadio Alfredo Di Stéfano,Guillermo Cuadra
28,Sun,6/14/2020,22:00 (20:00),Real Sociedad,1@1,Osasuna,,Estadio Municipal de Anoeta,Adrián Cordero
29,Mon,6/15/2020,19:30 (17:30),Levante,1@1,Sevilla,,Estadio Ciudad de Valencia,Alejandro Hernández
29,Mon,6/15/2020,22:00 (20:00),Betis,2@2,Granada,,Estadio Benito Villamarín,César Soto
29,Tue,6/16/2020,19:30 (17:30),Getafe,0@0,Espanyol,,Coliseum Alfonso Pérez,José Luis Munuera
29,Tue,6/16/2020,19:30 (17:30),Villarreal,1@0,Mallorca,,Estadio de la Cerámica,Javier Estrada
29,Tue,6/16/2020,22:00 (20:00),Barcelona,2@0,Leganés,,Camp Nou,Juan Martínez
29,Wed,6/17/2020,19:30 (17:30),Valladolid,0@0,Celta Vigo,,Estadio Municipal José Zorrilla,Jesús Gil
29,Wed,6/17/2020,19:30 (17:30),Eibar,2@2,Athletic Club,,Estadio Municipal de Ipurúa,Eduardo Prieto
29,Wed,6/17/2020,22:00 (20:00),Osasuna,0@5,Atlético Madrid,,Estadio El Sadar,Ricardo de Burgos
29,Thu,6/18/2020,19:30 (17:30),Alavés,2@0,Real Sociedad,,Estadio de Mendizorroza,Santiago Jaime
29,Thu,6/18/2020,22:00 (20:00),Real Madrid,3@0,Valencia,,Estadio Alfredo Di Stéfano,José Sánchez
30,Fri,6/19/2020,19:30 (17:30),Mallorca,1@1,Leganés,,Iberostar Estadi,Antonio Matéu Lahoz
30,Fri,6/19/2020,19:30 (17:30),Granada,0@1,Villarreal,,Estadio Nuevo Los Cármenes,Guillermo Cuadra
30,Fri,6/19/2020,22:00 (20:00),Sevilla,0@0,Barcelona,,Estadio Ramón Sánchez Pizjuán,José González
30,Sat,6/20/2020,14:00 (12:00),Espanyol,1@3,Levante,,RCDE Stadium,Carlos del Cerro
30,Sat,6/20/2020,17:00 (15:00),Athletic Club,1@0,Betis,,San Mamés,Valentín Pizarro
30,Sat,6/20/2020,19:30 (17:30),Getafe,1@1,Eibar,,Coliseum Alfonso Pérez,Alberola Rojas
30,Sat,6/20/2020,22:00 (20:00),Atlético Madrid,1@0,Valladolid,,Estadio Wanda Metropolitano,Pablo González
30,Sun,6/21/2020,14:00 (12:00),Celta Vigo,6@0,Alavés,,Estadio de Balaídos,Adrián Cordero
30,Sun,6/21/2020,19:30 (17:30),Valencia,2@0,Osasuna,,Estadio de Mestalla,David Medié
30,Sun,6/21/2020,22:00 (20:00),Real Sociedad,1@2,Real Madrid,,Estadio Municipal de Anoeta,Javier Estrada
31,Mon,6/22/2020,19:30 (17:30),Villarreal,2@2,Sevilla,,Estadio de la Cerámica,José Sánchez
31,Mon,6/22/2020,22:00 (20:00),Leganés,0@0,Granada,,Estadio Municipal de Butarque,Ricardo de Burgos
31,Tue,6/23/2020,19:30 (17:30),Levante,0@1,Atlético Madrid,,Estadio Ciudad de Valencia,José Luis Munuera
31,Tue,6/23/2020,19:30 (17:30),Valladolid,1@1,Getafe,,Estadio Municipal José Zorrilla,César Soto
31,Tue,6/23/2020,22:00 (20:00),Barcelona,1@0,Athletic Club,,Camp Nou,Jesús Gil
31,Wed,6/24/2020,19:30 (17:30),Real Sociedad,0@1,Celta Vigo,,Estadio Municipal de Anoeta,Eduardo Prieto
31,Wed,6/24/2020,19:30 (17:30),Alavés,0@1,Osasuna,,Estadio de Mendizorroza,Alejandro Hernández
31,Wed,6/24/2020,22:00 (20:00),Real Madrid,2@0,Mallorca,,Estadio Alfredo Di Stéfano,Mario Melero
31,Thu,6/25/2020,19:30 (17:30),Eibar,1@0,Valencia,,Estadio Municipal de Ipurúa,Santiago Jaime
31,Thu,6/25/2020,22:00 (20:00),Betis,1@0,Espanyol,,Estadio Benito Villamarín,Juan Martínez
32,Fri,6/26/2020,22:00 (20:00),Sevilla,1@1,Valladolid,,Estadio Ramón Sánchez Pizjuán,Valentín Pizarro
32,Sat,6/27/2020,14:00 (12:00),Athletic Club,3@1,Mallorca,,San Mamés,Pablo González
32,Sat,6/27/2020,17:00 (15:00),Celta Vigo,2@2,Barcelona,,Estadio de Balaídos,Guillermo Cuadra
32,Sat,6/27/2020,19:30 (17:30),Osasuna,2@1,Leganés,,Estadio El Sadar,Alberola Rojas
32,Sat,6/27/2020,22:00 (20:00),Atlético Madrid,2@1,Alavés,,Estadio Wanda Metropolitano,Mario Melero
32,Sun,6/28/2020,14:00 (12:00),Levante,4@2,Betis,,Estadio Ciudad de Valencia,Santiago Jaime
32,Sun,6/28/2020,17:00 (15:00),Villarreal,2@0,Valencia,,Estadio de la Cerámica,José González
32,Sun,6/28/2020,19:30 (17:30),Granada,1@2,Eibar,,Estadio Nuevo Los Cármenes,Carlos del Cerro
32,Sun,6/28/2020,22:00 (20:00),Espanyol,0@1,Real Madrid,,RCDE Stadium,Antonio Matéu Lahoz
32,Mon,6/29/2020,22:00 (20:00),Getafe,2@1,Real Sociedad,,Coliseum Alfonso Pérez,Adrián Cordero
33,Tue,6/30/2020,19:30 (17:30),Mallorca,5@1,Celta Vigo,,Iberostar Estadi,Ricardo de Burgos
33,Tue,6/30/2020,21:00 (19:00),Leganés,0@3,Sevilla,,Estadio Municipal de Butarque,César Soto
33,Tue,6/30/2020,22:00 (20:00),Barcelona,2@2,Atlético Madrid,,Camp Nou,Alejandro Hernández
33,Wed,7/1/2020,19:30 (17:30),Valencia,0@2,Athletic Club,,Estadio de Mestalla,Javier Estrada
33,Wed,7/1/2020,19:30 (17:30),Alavés,0@2,Granada,,Estadio de Mendizorroza,Eduardo Prieto
33,Wed,7/1/2020,22:00 (20:00),Betis,0@2,Villarreal,,Estadio Benito Villamarín,Jesús Gil
33,Wed,7/1/2020,22:00 (20:00),Valladolid,0@0,Levante,,Estadio Municipal José Zorrilla,David Medié
33,Thu,7/2/2020,19:30 (17:30),Eibar,0@2,Osasuna,,Estadio Municipal de Ipurúa,José Luis Munuera
33,Thu,7/2/2020,19:30 (17:30),Real Sociedad,2@1,Espanyol,,Estadio Municipal de Anoeta,José Sánchez
33,Thu,7/2/2020,22:00 (20:00),Real Madrid,1@0,Getafe,,Estadio Alfredo Di Stéfano,Juan Martínez
34,Fri,7/3/2020,22:00 (20:00),Atlético Madrid,3@0,Mallorca,,Estadio Wanda Metropolitano,Alberola Rojas
34,Sat,7/4/2020,17:00 (15:00),Celta Vigo,1@1,Betis,,Estadio de Balaídos,Pablo González
34,Sat,7/4/2020,19:30 (17:30),Valladolid,1@0,Alavés,,Estadio Municipal José Zorrilla,Santiago Jaime
34,Sat,7/4/2020,22:00 (20:00),Granada,2@2,Valencia,,Estadio Nuevo Los Cármenes,Adrián Cordero
34,Sun,7/5/2020,14:00 (12:00),Athletic Club,0@1,Real Madrid,,San Mamés,José González
34,Sun,7/5/2020,17:00 (15:00),Espanyol,0@1,Leganés,,RCDE Stadium,Guillermo Cuadra
34,Sun,7/5/2020,19:30 (17:30),Osasuna,0@0,Getafe,,Estadio El Sadar,Mario Melero
34,Sun,7/5/2020,22:00 (20:00),Villarreal,1@4,Barcelona,,Estadio de la Cerámica,Carlos del Cerro
34,Mon,7/6/2020,19:30 (17:30),Levante,1@1,Real Sociedad,,Estadio Ciudad de Valencia,Valentín Pizarro
34,Mon,7/6/2020,22:00 (20:00),Sevilla,1@0,Eibar,,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz
35,Tue,7/7/2020,19:30 (17:30),Valencia,2@1,Valladolid,,Estadio de Mestalla,Ricardo de Burgos
35,Tue,7/7/2020,22:00 (20:00),Celta Vigo,1@1,Atlético Madrid,,Estadio de Balaídos,José Sánchez
35,Wed,7/8/2020,20:30 (18:30),Betis,3@0,Osasuna,,Estadio Benito Villamarín,Alejandro Hernández
35,Wed,7/8/2020,20:30 (18:30),Getafe,1@3,Villarreal,,Coliseum Alfonso Pérez,Javier Estrada
35,Wed,7/8/2020,22:00 (20:00),Barcelona,1@0,Espanyol,,Camp Nou,José Luis Munuera
35,Thu,7/9/2020,19:30 (17:30),Mallorca,2@0,Levante,,Iberostar Estadi,César Soto
35,Thu,7/9/2020,19:30 (17:30),Eibar,0@0,Leganés,,Estadio Municipal de Ipurúa,Eduardo Prieto
35,Thu,7/9/2020,22:00 (20:00),Athletic Club,1@2,Sevilla,,San Mamés,David Medié
35,Fri,7/10/2020,19:30 (17:30),Real Sociedad,2@3,Granada,,Estadio Municipal de Anoeta,Juan Martínez
35,Fri,7/10/2020,22:00 (20:00),Real Madrid,2@0,Alavés,,Estadio Alfredo Di Stéfano,Jesús Gil
36,Sat,7/11/2020,17:00 (15:00),Osasuna,2@1,Celta Vigo,,Estadio El Sadar,Valentín Pizarro
36,Sat,7/11/2020,19:30 (17:30),Valladolid,0@1,Barcelona,,Estadio Municipal José Zorrilla,Antonio Matéu Lahoz
36,Sat,7/11/2020,22:00 (20:00),Atlético Madrid,1@0,Betis,,Estadio Wanda Metropolitano,José González
36,Sun,7/12/2020,14:00 (12:00),Espanyol,0@2,Eibar,,RCDE Stadium,Carlos del Cerro
36,Sun,7/12/2020,17:00 (15:00),Levante,1@2,Athletic Club,,Estadio Ciudad de Valencia,Alberola Rojas
36,Sun,7/12/2020,19:30 (17:30),Leganés,1@0,Valencia,,Estadio Municipal de Butarque,Mario Melero
36,Sun,7/12/2020,22:00 (20:00),Sevilla,2@0,Mallorca,,Estadio Ramón Sánchez Pizjuán,Adrián Cordero
36,Mon,7/13/2020,19:30 (17:30),Alavés,0@0,Getafe,,Estadio de Mendizorroza,Pablo González
36,Mon,7/13/2020,19:30 (17:30),Villarreal,1@2,Real Sociedad,,Estadio de la Cerámica,Guillermo Cuadra
36,Mon,7/13/2020,22:00 (20:00),Granada,1@2,Real Madrid,,Estadio Nuevo Los Cármenes,Santiago Jaime
37,Thu,7/16/2020,18:30 (16:30),Eibar,3@1,Valladolid,,Estadio Municipal de Ipurúa,César Soto
37,Thu,7/16/2020,21:00 (19:00),Valencia,1@0,Espanyol,,Estadio de Mestalla,Eduardo Prieto
37,Thu,7/16/2020,21:00 (19:00),Barcelona,1@2,Osasuna,,Camp Nou,José Sánchez
37,Thu,7/16/2020,21:00 (19:00),Athletic Club,0@2,Leganés,,San Mamés,Juan Martínez
37,Thu,7/16/2020,21:00 (19:00),Celta Vigo,2@3,Levante,,Estadio de Balaídos,José Luis Munuera
37,Thu,7/16/2020,21:00 (19:00),Real Sociedad,0@0,Sevilla,,Estadio Municipal de Anoeta,Carlos del Cerro
37,Thu,7/16/2020,21:00 (19:00),Getafe,0@2,Atlético Madrid,,Coliseum Alfonso Pérez,Antonio Matéu Lahoz
37,Thu,7/16/2020,21:00 (19:00),Betis,1@2,Alavés,,Estadio Benito Villamarín,David Medié
37,Thu,7/16/2020,21:00 (19:00),Real Madrid,2@1,Villarreal,,Estadio Alfredo Di Stéfano,Alejandro Hernández
37,Thu,7/16/2020,21:00 (19:00),Mallorca,1@2,Granada,,Iberostar Estadi,Javier Estrada
38,Sun,7/19/2020,17:00 (15:00),Alavés,0@5,Barcelona,,Estadio de Mendizorroza,Juan Martínez
38,Sun,7/19/2020,18:30 (16:30),Valladolid,2@0,Betis,,Estadio Municipal José Zorrilla,Santiago Jaime
38,Sun,7/19/2020,18:30 (16:30),Villarreal,4@0,Eibar,,Estadio de la Cerámica,Alberola Rojas
38,Sun,7/19/2020,21:00 (19:00),Levante,1@0,Getafe,,Estadio Ciudad de Valencia,Ricardo de Burgos
38,Sun,7/19/2020,21:00 (19:00),Leganés,2@2,Real Madrid,,Estadio Municipal de Butarque,Guillermo Cuadra
38,Sun,7/19/2020,21:00 (19:00),Osasuna,2@2,Mallorca,,Estadio El Sadar,Antonio Matéu Lahoz
38,Sun,7/19/2020,21:00 (19:00),Granada,4@0,Athletic Club,,Estadio Nuevo Los Cármenes,Carlos del Cerro
38,Sun,7/19/2020,21:00 (19:00),Atlético Madrid,1@1,Real Sociedad,,Estadio Wanda Metropolitano,Pablo González
38,Sun,7/19/2020,21:00 (19:00),Espanyol,0@0,Celta Vigo,,RCDE Stadium,Adrián Cordero
38,Sun,7/19/2020,21:00 (19:00),Sevilla,1@0,Valencia,,Estadio Ramón Sánchez Pizjuán,José González
